channel,title,duration,url,playlist_url,error,downloaded,ext,match,path
Mediapart,Mobilisations des quartiers populaires: un éternel recommencement ?,2306,https://www.youtube.com/watch?v=XF8oYg2qCMY,https://www.youtube.com/playlist?list=PL0H7ONNEUnnv3DKcZ5nosKpsjbXfuFlQ3,0,0,m4a,MediapartMobilisationsdesquartierspopulairesunternelrecommencement,XF8oYg2qCMY.wav
Mediapart,Guillaume Ancel : «Retour à Sarajevo»,1723,https://www.youtube.com/watch?v=aiD7zOKGOm0,https://www.youtube.com/playlist?list=PL0H7ONNEUnnv3DKcZ5nosKpsjbXfuFlQ3,0,0,m4a,MediapartGuillaumeAncelRetourSarajevo,aiD7zOKGOm0.wav
Mediapart,Pauline Maucort,1609,https://www.youtube.com/watch?v=-L7n7PI2uQw,https://www.youtube.com/playlist?list=PL0H7ONNEUnnv3DKcZ5nosKpsjbXfuFlQ3,0,0,m4a,MediapartPaulineMaucort,-L7n7PI2uQw.wav
Mediapart,Entretien avec l'écrivain Sylvain Prudhomme,1462,https://www.youtube.com/watch?v=Ydgtt-LtZjw,https://www.youtube.com/playlist?list=PL0H7ONNEUnnv3DKcZ5nosKpsjbXfuFlQ3,0,0,m4a,MediapartEntretienaveclcrivainSylvainPrudhomme,Ydgtt-LtZjw.wav
Mediapart,Le marketing gay d'Israël,1826,https://www.youtube.com/watch?v=gHNWk6CQPGE,https://www.youtube.com/playlist?list=PL0H7ONNEUnnv3DKcZ5nosKpsjbXfuFlQ3,0,0,m4a,MediapartLemarketinggaydIsral,gHNWk6CQPGE.wav
Mediapart,Le saisissant «examen de conscience» d’un historien face au génocide des Tutsis,2261,https://www.youtube.com/watch?v=Jx5cdP1WU-w,https://www.youtube.com/playlist?list=PL0H7ONNEUnnv3DKcZ5nosKpsjbXfuFlQ3,0,0,m4a,MediapartLesaisissantexamendeconsciencedunhistorienfaceaugnocidedesTutsis,Jx5cdP1WU-w.wav
Mediapart,Laurent Davezies: la politique et les territoires,2254,https://www.youtube.com/watch?v=rpD7GDK_ZJw,https://www.youtube.com/playlist?list=PL0H7ONNEUnnv3DKcZ5nosKpsjbXfuFlQ3,0,0,m4a,MediapartLaurentDavezieslapolitiqueetlesterritoires,rpD7GDK_ZJw.wav
Mediapart,Marwan Muhammad: «L’adhésion aux thèses d’extrême droite n’a jamais été aussi forte»,2227,https://www.youtube.com/watch?v=91Kg_Q4chM8,https://www.youtube.com/playlist?list=PL0H7ONNEUnnv3DKcZ5nosKpsjbXfuFlQ3,0,0,m4a,MediapartMarwanMuhammadLadhsionauxthsesdextrmedroitenajamaistaussiforte,91Kg_Q4chM8.wav
Mediapart,Christophe Ventura : comprendre le populisme (de gauche),2093,https://www.youtube.com/watch?v=xsfF0WkaGiQ,https://www.youtube.com/playlist?list=PL0H7ONNEUnnv3DKcZ5nosKpsjbXfuFlQ3,0,0,m4a,MediapartChristopheVenturacomprendrelepopulismedegauche,xsfF0WkaGiQ.wav
Mediapart,Immigration: pour déjouer les idées reçues et les manipulations,979,https://www.youtube.com/watch?v=vMgXvaIrasM,https://www.youtube.com/playlist?list=PL0H7ONNEUnnv3DKcZ5nosKpsjbXfuFlQ3,0,0,m4a,MediapartImmigrationpourdjouerlesidesreuesetlesmanipulations,vMgXvaIrasM.wav
Mediapart,Un nouvel esprit du capitalisme ?,2370,https://www.youtube.com/watch?v=gfyk-EJois8,https://www.youtube.com/playlist?list=PL0H7ONNEUnnv3DKcZ5nosKpsjbXfuFlQ3,0,0,m4a,MediapartUnnouvelespritducapitalisme,gfyk-EJois8.wav
Mediapart,Marie José Mondzain : pour une radicalité constructive,1353,https://www.youtube.com/watch?v=LIgyAMM5S04,https://www.youtube.com/playlist?list=PL0H7ONNEUnnv3DKcZ5nosKpsjbXfuFlQ3,0,0,m4a,MediapartMarieJosMondzainpouruneradicalitconstructive,LIgyAMM5S04.wav
Mediapart,Pour une critique sociale de l'Armée,1193,https://www.youtube.com/watch?v=O23Jf-elg-k,https://www.youtube.com/playlist?list=PL0H7ONNEUnnv3DKcZ5nosKpsjbXfuFlQ3,0,0,m4a,MediapartPourunecritiquesocialedelArme,O23Jf-elg-k.wav
Mediapart,L’histoire de France made in monde,2816,https://www.youtube.com/watch?v=UAaLvhSgENo,https://www.youtube.com/playlist?list=PL0H7ONNEUnnv3DKcZ5nosKpsjbXfuFlQ3,0,0,m4a,MediapartLhistoiredeFrancemadeinmonde,UAaLvhSgENo.wav
Mediapart,Entretien avec Angela Davis : «Les Etats-Unis sont en train de vivre une contre-révolution»,812,https://www.youtube.com/watch?v=2yGeDyqMBUw,https://www.youtube.com/playlist?list=PL0H7ONNEUnnv3DKcZ5nosKpsjbXfuFlQ3,0,0,m4a,MediapartEntretienavecAngelaDavisLesEtatsUnissontentraindevivreunecontrervolution,2yGeDyqMBUw.wav
Mediapart,Extension du domaine des idées,2951,https://www.youtube.com/watch?v=wFhPZ9TSME8,https://www.youtube.com/playlist?list=PL0H7ONNEUnnv3DKcZ5nosKpsjbXfuFlQ3,0,0,m4a,MediapartExtensiondudomainedesides,wFhPZ9TSME8.wav
Mediapart,"Manuela Carmena, maire de Madrid : « Parce que les choses peuvent être différentes »",1814,https://www.youtube.com/watch?v=uoicBRY2Axw,https://www.youtube.com/playlist?list=PL0H7ONNEUnnv3DKcZ5nosKpsjbXfuFlQ3,0,0,m4a,MediapartManuelaCarmenamairedeMadridParcequeleschosespeuventtrediffrentes,uoicBRY2Axw.wav
Mediapart,"Luz: «Catharsis, c’est l’histoire d’un enfant qui regarde sans comprendre»",2060,https://www.youtube.com/watch?v=vrbkF3ivaFY,https://www.youtube.com/playlist?list=PL0H7ONNEUnnv3DKcZ5nosKpsjbXfuFlQ3,0,0,m4a,MediapartLuzCatharsiscestlhistoiredunenfantquiregardesanscomprendre,vrbkF3ivaFY.wav
Mediapart,"Siri Hustvedt : ""Un monde flamboyant""",1023,https://www.youtube.com/watch?v=YU-m-UBc140,https://www.youtube.com/playlist?list=PL0H7ONNEUnnv3DKcZ5nosKpsjbXfuFlQ3,0,0,m4a,MediapartSiriHustvedtUnmondeflamboyant,YU-m-UBc140.wav
Mediapart,Eric Reinhardt L'Amour et les forêts,2616,https://www.youtube.com/watch?v=QfuAzh3ErZc,https://www.youtube.com/playlist?list=PL0H7ONNEUnnv3DKcZ5nosKpsjbXfuFlQ3,0,0,m4a,MediapartEricReinhardtLAmouretlesforts,QfuAzh3ErZc.wav
Mediapart,"Christos Chryssopoulos, La destruction du Parthénon",917,https://www.youtube.com/watch?v=MQiT9lfEwJ0,https://www.youtube.com/playlist?list=PL0H7ONNEUnnv3DKcZ5nosKpsjbXfuFlQ3,0,0,m4a,MediapartChristosChryssopoulosLadestructionduParthnon,MQiT9lfEwJ0.wav
Mediapart,Festival littéraire de Mediapart : Christine Angot,4016,https://www.youtube.com/watch?v=06i9iboqe40,https://www.youtube.com/playlist?list=PL0H7ONNEUnnv3DKcZ5nosKpsjbXfuFlQ3,0,0,m4a,MediapartFestivallittrairedeMediapartChristineAngot,06i9iboqe40.wav
Mediapart,"Alan Pauls, Histoire de l'argent, une affaire très intime",1588,https://www.youtube.com/watch?v=nd2RlSCxr5A,https://www.youtube.com/playlist?list=PL0H7ONNEUnnv3DKcZ5nosKpsjbXfuFlQ3,0,0,m4a,MediapartAlanPaulsHistoiredelargentuneaffairetrsintime,nd2RlSCxr5A.wav
Mediapart,Aharon Appelfeld : « je laisse reposer mes livres cinq ans »,933,https://www.youtube.com/watch?v=gxsq8KUSn78,https://www.youtube.com/playlist?list=PL0H7ONNEUnnv3DKcZ5nosKpsjbXfuFlQ3,0,0,m4a,MediapartAharonAppelfeldjelaissereposermeslivrescinqans,gxsq8KUSn78.wav
Mediapart,Alain Mabanckou : les lumières de pointe noire,1168,https://www.youtube.com/watch?v=GOxYWwgUCo0,https://www.youtube.com/playlist?list=PL0H7ONNEUnnv3DKcZ5nosKpsjbXfuFlQ3,0,0,m4a,MediapartAlainMabanckouleslumiresdepointenoire,GOxYWwgUCo0.wav
Mediapart,Maylis de Kerangal : « Réparer les vivants »,1041,https://www.youtube.com/watch?v=5bQHi6f3N0w,https://www.youtube.com/playlist?list=PL0H7ONNEUnnv3DKcZ5nosKpsjbXfuFlQ3,0,0,m4a,MediapartMaylisdeKerangalRparerlesvivants,5bQHi6f3N0w.wav
Mediapart,"Olivier Rolin, Le météorologue",2216,https://www.youtube.com/watch?v=oNS7xyNPf2I,https://www.youtube.com/playlist?list=PL0H7ONNEUnnv3DKcZ5nosKpsjbXfuFlQ3,0,0,m4a,MediapartOlivierRolinLemtorologue,oNS7xyNPf2I.wav
Mediapart,Linda Lê : Oeuvres vives et Par ailleurs,947,https://www.youtube.com/watch?v=mco7JdliulE,https://www.youtube.com/playlist?list=PL0H7ONNEUnnv3DKcZ5nosKpsjbXfuFlQ3,0,0,m4a,MediapartLindaLOeuvresvivesetParailleurs,mco7JdliulE.wav
Mediapart,"Avoir 20 ans en 2021, Sarkozy et Médine",1574,https://www.youtube.com/watch?v=ua3NVYslYzI,https://www.youtube.com/playlist?list=PL0H7ONNEUnnszBeVGyANOrNQKh6hhKGKN,0,0,m4a,MediapartAvoir20ansen2021SarkozyetMdine,ua3NVYslYzI.wav
Mediapart,"À l'air libre (75) « Dès qu'on pourra le refaire, on sera là pour se mobiliser »",1626,https://www.youtube.com/watch?v=YucNStROJxo,https://www.youtube.com/playlist?list=PL0H7ONNEUnnszBeVGyANOrNQKh6hhKGKN,0,0,m4a,Mediapartlairlibre75Dsquonpourralerefaireonseralpoursemobiliser,YucNStROJxo.wav
Mediapart,"À l'air libre (74) «Ce gouvernement n'en a rien à foutre, de la jeunesse»",2087,https://www.youtube.com/watch?v=cY2KpHbaw_Y,https://www.youtube.com/playlist?list=PL0H7ONNEUnnszBeVGyANOrNQKh6hhKGKN,0,0,m4a,Mediapartlairlibre74Cegouvernementnenarienfoutredelajeunesse,cY2KpHbaw_Y.wav
Mediapart,"À l'air libre (73) «Nous étudiants, on nous a mis entre parenthèses»",2366,https://www.youtube.com/watch?v=uazubaX00Zo,https://www.youtube.com/playlist?list=PL0H7ONNEUnnszBeVGyANOrNQKh6hhKGKN,0,0,m4a,Mediapartlairlibre73Noustudiantsonnousamisentreparenthses,uazubaX00Zo.wav
Mediapart,"À l'air libre (72) À Cahors, «déjà trouver un stage c'est difficile, alors un travail»",2809,https://www.youtube.com/watch?v=Zffjqiyx298,https://www.youtube.com/playlist?list=PL0H7ONNEUnnszBeVGyANOrNQKh6hhKGKN,0,0,m4a,Mediapartlairlibre72Cahorsdjtrouverunstagecestdifficilealorsuntravail,Zffjqiyx298.wav
Mediapart,"Dans « À l’air libre » : Covid-19, pandémie et conséquences",3419,https://www.youtube.com/watch?v=eHvbgWp86Sc,https://www.youtube.com/playlist?list=PL0H7ONNEUnnszBeVGyANOrNQKh6hhKGKN,0,0,m4a,MediapartDanslairlibreCovid19pandmieetconsquences,eHvbgWp86Sc.wav
Mediapart,Quand des marcheurs ne marchent plus,785,https://www.youtube.com/watch?v=CpCBl3GYXag,https://www.youtube.com/playlist?list=PL0H7ONNEUnnszBeVGyANOrNQKh6hhKGKN,0,0,m4a,MediapartQuanddesmarcheursnemarchentplus,CpCBl3GYXag.wav
Mediapart,Quand la jeunesse se mobilise,697,https://www.youtube.com/watch?v=V9NjCos0aQ4,https://www.youtube.com/playlist?list=PL0H7ONNEUnnszBeVGyANOrNQKh6hhKGKN,0,0,m4a,MediapartQuandlajeunessesemobilise,V9NjCos0aQ4.wav
Mediapart,Ce que vivent les migrants en France,1953,https://www.youtube.com/watch?v=uJSRoJmfz5A,https://www.youtube.com/playlist?list=PL0H7ONNEUnnszBeVGyANOrNQKh6hhKGKN,0,0,m4a,MediapartCequeviventlesmigrantsenFrance,uJSRoJmfz5A.wav
Mediapart,"De #MeToo à #MusicTooFrance, la parole se libère",2026,https://www.youtube.com/watch?v=l1b8rgn9S8k,https://www.youtube.com/playlist?list=PL0H7ONNEUnnszBeVGyANOrNQKh6hhKGKN,0,0,m4a,MediapartDeMeTooMusicTooFrancelaparoleselibre,l1b8rgn9S8k.wav
Mediapart,Dans « À l’air libre » : montrer la réalité des violences policières,4029,https://www.youtube.com/watch?v=qWA18OVU0CA,https://www.youtube.com/playlist?list=PL0H7ONNEUnnszBeVGyANOrNQKh6hhKGKN,0,0,m4a,MediapartDanslairlibremontrerlaralitdesviolencespolicires,qWA18OVU0CA.wav
Mediapart,"Le témoignage de Pomme, le fascisme, SciencesPo... Une semaine dans « À l'air libre »",1288,https://www.youtube.com/watch?v=w8-vYbPaY0E,https://www.youtube.com/playlist?list=PL0H7ONNEUnnszBeVGyANOrNQKh6hhKGKN,0,0,webm,MediapartLetmoignagedePommelefascismeSciencesPoUnesemainedanslairlibre,w8-vYbPaY0E.wav
Mediapart,À l'air libre (71) #MusicTooFrance: «Dire aux hommes que c'est possible de changer de camp»,2352,https://www.youtube.com/watch?v=lIaeL-b-GqU,https://www.youtube.com/playlist?list=PL0H7ONNEUnnszBeVGyANOrNQKh6hhKGKN,0,0,m4a,Mediapartlairlibre71MusicTooFranceDireauxhommesquecestpossibledechangerdecamp,lIaeL-b-GqU.wav
Mediapart,Sciences Po : « Le conseil d'administration devrait démissionner collectivement »,1150,https://www.youtube.com/watch?v=rZRjjUxQkBY,https://www.youtube.com/playlist?list=PL0H7ONNEUnnszBeVGyANOrNQKh6hhKGKN,0,0,m4a,MediapartSciencesPoLeconseildadministrationdevraitdmissionnercollectivement,rZRjjUxQkBY.wav
Mediapart,À l'air libre (70) Ugo Palheta: «Le RN n'est plus une menace abstraite aujourd'hui»,2482,https://www.youtube.com/watch?v=a7U0cMuy8no,https://www.youtube.com/playlist?list=PL0H7ONNEUnnszBeVGyANOrNQKh6hhKGKN,0,0,m4a,Mediapartlairlibre70UgoPalhetaLeRNnestplusunemenaceabstraiteaujourdhui,a7U0cMuy8no.wav
Mediapart,À l'air libre (69) Sarah Mazouz: « On continue de mettre un couvercle sur la race en France»,2412,https://www.youtube.com/watch?v=y7QmTecBf2Y,https://www.youtube.com/playlist?list=PL0H7ONNEUnnszBeVGyANOrNQKh6hhKGKN,0,0,m4a,Mediapartlairlibre69SarahMazouzOncontinuedemettreuncouverclesurlaraceenFrance,y7QmTecBf2Y.wav
Mediapart,À l'air libre (68) Bruno Latour: «La crise a révélé l'ampleur des inégalités»,2170,https://www.youtube.com/watch?v=k0JpWoIZLmk,https://www.youtube.com/playlist?list=PL0H7ONNEUnnszBeVGyANOrNQKh6hhKGKN,0,0,m4a,Mediapartlairlibre68BrunoLatourLacrisearvllampleurdesingalits,k0JpWoIZLmk.wav
Mediapart,Dépoussiérer l’opéra !,1229,https://www.youtube.com/watch?v=I8B3JDrj8jg,https://www.youtube.com/playlist?list=PL0H7ONNEUnnszBeVGyANOrNQKh6hhKGKN,0,0,m4a,MediapartDpoussirerlopra,I8B3JDrj8jg.wav
Mediapart,"Violences sexuelles, crise économique, sauvetage en mer... une semaine dans À l'air libre",878,https://www.youtube.com/watch?v=GgtiUJQw7uo,https://www.youtube.com/playlist?list=PL0H7ONNEUnnszBeVGyANOrNQKh6hhKGKN,0,0,webm,MediapartViolencessexuellescriseconomiquesauvetageenmerunesemainedanslairlibre,GgtiUJQw7uo.wav
Mediapart,"«Séparatisme», loi sur la République: ce qu'en disent les invités d'«A l'air libre»",1340,https://www.youtube.com/watch?v=3f4-hYTCiqo,https://www.youtube.com/playlist?list=PL0H7ONNEUnnszBeVGyANOrNQKh6hhKGKN,0,0,m4a,MediapartSparatismeloisurlaRpubliquecequendisentlesinvitsdAlairlibre,3f4-hYTCiqo.wav
Mediapart,À l'air libre (67) Aurélien Taché: «Macron? Un autocrate dans une démocratie dévoyée»,2048,https://www.youtube.com/watch?v=TfZIZuyLiC0,https://www.youtube.com/playlist?list=PL0H7ONNEUnnszBeVGyANOrNQKh6hhKGKN,0,0,m4a,Mediapartlairlibre67AurlienTachMacronUnautocratedansunedmocratiedvoye,TfZIZuyLiC0.wav
Mediapart,"À l'air libre (66) William Dab: «La santé publique en France, c'est l'armée mexicaine!»",2475,https://www.youtube.com/watch?v=5qFsX-dU3j0,https://www.youtube.com/playlist?list=PL0H7ONNEUnnszBeVGyANOrNQKh6hhKGKN,0,0,m4a,Mediapartlairlibre66WilliamDabLasantpubliqueenFrancecestlarmemexicaine,5qFsX-dU3j0.wav
Mediapart,À l'air libre (65) Duflot: «Qui peut accepter qu'un étudiant fasse les poubelles pour manger?»,2319,https://www.youtube.com/watch?v=_F6dzAgtROw,https://www.youtube.com/playlist?list=PL0H7ONNEUnnszBeVGyANOrNQKh6hhKGKN,0,0,m4a,Mediapartlairlibre65DuflotQuipeutaccepterquuntudiantfasselespoubellespourmanger,_F6dzAgtROw.wav
Mediapart,"À l'air libre (64) Inceste, violences sexuelles: «Ce gouvernement est à côté de la plaque»",2450,https://www.youtube.com/watch?v=MkEdLbeQZo8,https://www.youtube.com/playlist?list=PL0H7ONNEUnnszBeVGyANOrNQKh6hhKGKN,0,0,m4a,Mediapartlairlibre64IncesteviolencessexuellesCegouvernementestctdelaplaque,MkEdLbeQZo8.wav
Mediapart,"Barbara Stiegler, exilés, activisme, opéra... Une semaine dans À l'air libre",1578,https://www.youtube.com/watch?v=jGsTI739XFk,https://www.youtube.com/playlist?list=PL0H7ONNEUnnszBeVGyANOrNQKh6hhKGKN,0,0,webm,MediapartBarbaraStieglerexilsactivismeopraUnesemainedanslairlibre,jGsTI739XFk.wav
Mediapart,"À l'air libre (63) Répertoire, diversité: dépoussiérer l'opéra!",2329,https://www.youtube.com/watch?v=mqRCD5SeSRQ,https://www.youtube.com/playlist?list=PL0H7ONNEUnnszBeVGyANOrNQKh6hhKGKN,0,0,m4a,Mediapartlairlibre63Rpertoirediversitdpoussirerlopra,mqRCD5SeSRQ.wav
Mediapart,À l'air libre (62) Barbara Stiegler : « Le Covid met en crise le système social »,2016,https://www.youtube.com/watch?v=n7hMJ453Z_M,https://www.youtube.com/playlist?list=PL0H7ONNEUnnszBeVGyANOrNQKh6hhKGKN,0,0,m4a,Mediapartlairlibre62BarbaraStieglerLeCovidmetencriselesystmesocial,n7hMJ453Z_M.wav
Mediapart,À l'air libre (61) Sonia Krimi : «Il y a une ligne laïcarde et stigmatisante à LREM»,2422,https://www.youtube.com/watch?v=9Qt80b5TOyE,https://www.youtube.com/playlist?list=PL0H7ONNEUnnszBeVGyANOrNQKh6hhKGKN,0,0,m4a,Mediapartlairlibre61SoniaKrimiIlyaunelignelacardeetstigmatisanteLREM,9Qt80b5TOyE.wav
Mediapart,"À l'air libre (60) Damien Carême: «Sur les migrants, le gouvernement joue l'épuisement»",2215,https://www.youtube.com/watch?v=KU1TpPLjRzI,https://www.youtube.com/playlist?list=PL0H7ONNEUnnszBeVGyANOrNQKh6hhKGKN,0,0,m4a,Mediapartlairlibre60DamienCarmeSurlesmigrantslegouvernementjouelpuisement,KU1TpPLjRzI.wav
Mediapart,"Michel Zecler, reportage en Méditerranée, Arié Alimi... Une semaine dans À l'air libre",1795,https://www.youtube.com/watch?v=ocooNMu6R7s,https://www.youtube.com/playlist?list=PL0H7ONNEUnnszBeVGyANOrNQKh6hhKGKN,0,0,m4a,MediapartMichelZeclerreportageenMditerraneAriAlimiUnesemainedanslairlibre,ocooNMu6R7s.wav
Mediapart,"À l'air libre (59) Arié Alimi: «Macron, un pouvoir cynique et autoritaire»",1904,https://www.youtube.com/watch?v=3a7H5-XQ6hY,https://www.youtube.com/playlist?list=PL0H7ONNEUnnszBeVGyANOrNQKh6hhKGKN,0,0,m4a,Mediapartlairlibre59AriAlimiMacronunpouvoircyniqueetautoritaire,3a7H5-XQ6hY.wav
Mediapart,"Zecler: « Je ne suis pas un ""sale nègre"" »",640,https://www.youtube.com/watch?v=W95HdgnuTXA,https://www.youtube.com/playlist?list=PL0H7ONNEUnnszBeVGyANOrNQKh6hhKGKN,0,0,m4a,MediapartZeclerJenesuispasunsalengre,W95HdgnuTXA.wav
Mediapart,À l'air libre (57) Covid et restaurateurs: «On est en train de crever»,2572,https://www.youtube.com/watch?v=qmCytL9GXPY,https://www.youtube.com/playlist?list=PL0H7ONNEUnnszBeVGyANOrNQKh6hhKGKN,0,0,m4a,Mediapartlairlibre57CovidetrestaurateursOnestentraindecrever,qmCytL9GXPY.wav
Mediapart,"Gilets Jaunes, deux ans après - À l'air libre",1191,https://www.youtube.com/watch?v=OAHBsbmf86o,https://www.youtube.com/playlist?list=PL0H7ONNEUnnszBeVGyANOrNQKh6hhKGKN,0,0,m4a,MediapartGiletsJaunesdeuxansaprslairlibre,OAHBsbmf86o.wav
Mediapart,"Le combat partout, toujours - Une semaine dans À l'air libre",1931,https://www.youtube.com/watch?v=10aIMINreh0,https://www.youtube.com/playlist?list=PL0H7ONNEUnnszBeVGyANOrNQKh6hhKGKN,0,0,m4a,MediapartLecombatpartouttoujoursUnesemainedanslairlibre,10aIMINreh0.wav
Mediapart,"À l'air libre (55) Antoine Boudinet, gilet jaune: «On ne pourra pas arrêter de se battre»",2359,https://www.youtube.com/watch?v=olJmbgs4Wu4,https://www.youtube.com/playlist?list=PL0H7ONNEUnnszBeVGyANOrNQKh6hhKGKN,0,0,m4a,Mediapartlairlibre55AntoineBoudinetgiletjauneOnnepourrapasarrterdesebattre,olJmbgs4Wu4.wav
Mediapart,À l'air libre (54) Violences policières : le témoignage exclusif des jeunes du studio de M. Zecler,1916,https://www.youtube.com/watch?v=myd8QB5vkm8,https://www.youtube.com/playlist?list=PL0H7ONNEUnnszBeVGyANOrNQKh6hhKGKN,0,0,m4a,Mediapartlairlibre54ViolencespoliciresletmoignageexclusifdesjeunesdustudiodeMZecler,myd8QB5vkm8.wav
Mediapart,À l'air libre (52) Laurence Parisot sur l'affaire Duhamel : « Il faut casser cet entre-soi »,2339,https://www.youtube.com/watch?v=NDBgxggtZOw,https://www.youtube.com/playlist?list=PL0H7ONNEUnnszBeVGyANOrNQKh6hhKGKN,0,0,m4a,Mediapartlairlibre52LaurenceParisotsurlaffaireDuhamelIlfautcassercetentresoi,NDBgxggtZOw.wav
Mediapart,"Vaccins, États-Unis, Violences policières... Une semaine dans À l'air libre",904,https://www.youtube.com/watch?v=8Ay0rEj_drA,https://www.youtube.com/playlist?list=PL0H7ONNEUnnszBeVGyANOrNQKh6hhKGKN,0,0,m4a,MediapartVaccinstatsUnisViolencespoliciresUnesemainedanslairlibre,8Ay0rEj_drA.wav
Mediapart,À l'air libre (51) États-Unis: vers un « Tea Party sous stéroïde » ?,2502,https://www.youtube.com/watch?v=nQb2430Arhc,https://www.youtube.com/playlist?list=PL0H7ONNEUnnszBeVGyANOrNQKh6hhKGKN,0,0,m4a,Mediapartlairlibre51tatsUnisversunTeaPartysousstrode,nQb2430Arhc.wav
Mediapart,À l'air libre (50) Pascal Canfin: «Arrêtons d'hystériser le débat sur le vaccin!»,2599,https://www.youtube.com/watch?v=aw5Acq-H1lg,https://www.youtube.com/playlist?list=PL0H7ONNEUnnszBeVGyANOrNQKh6hhKGKN,0,0,m4a,Mediapartlairlibre50PascalCanfinArrtonsdhystriserledbatsurlevaccin,aw5Acq-H1lg.wav
Mediapart,"Affaire Legay, il dénonce un conflit d'intérêts et est inquiété",630,https://www.youtube.com/watch?v=nHCq19Hc9Wo,https://www.youtube.com/playlist?list=PL0H7ONNEUnnszBeVGyANOrNQKh6hhKGKN,0,0,m4a,MediapartAffaireLegayildnonceunconflitdintrtsetestinquit,nHCq19Hc9Wo.wav
Mediapart,À l'air libre (49) Affaire Legay: un témoin clé parle,2009,https://www.youtube.com/watch?v=fHE8OE1zgzg,https://www.youtube.com/playlist?list=PL0H7ONNEUnnszBeVGyANOrNQKh6hhKGKN,0,0,m4a,Mediapartlairlibre49AffaireLegayuntmoinclparle,fHE8OE1zgzg.wav
Mediapart,"À l'air libre (48) Chouviat : un an après, sa famille se bat toujours",1890,https://www.youtube.com/watch?v=JoGU43x6eCI,https://www.youtube.com/playlist?list=PL0H7ONNEUnnszBeVGyANOrNQKh6hhKGKN,0,0,m4a,Mediapartlairlibre48Chouviatunanaprssafamillesebattoujours,JoGU43x6eCI.wav
Mediapart,"Didier Lallement, les dessous du porno, affaire Mawda... Une semaine dans À l'air libre",1089,https://www.youtube.com/watch?v=t04td2pOWvs,https://www.youtube.com/playlist?list=PL0H7ONNEUnnszBeVGyANOrNQKh6hhKGKN,0,0,m4a,MediapartDidierLallementlesdessousdupornoaffaireMawdaUnesemainedanslairlibre,t04td2pOWvs.wav
Mediapart,À l'air libre (47) Mawda : symbole d'une politique anti-migrants,2065,https://www.youtube.com/watch?v=HyLmB7GF6ik,https://www.youtube.com/playlist?list=PL0H7ONNEUnnszBeVGyANOrNQKh6hhKGKN,0,0,m4a,Mediapartlairlibre47Mawdasymboledunepolitiqueantimigrants,HyLmB7GF6ik.wav
Mediapart,Amelia veut révéler l’envers du porno en France,927,https://www.youtube.com/watch?v=a30fLLdAhdg,https://www.youtube.com/playlist?list=PL0H7ONNEUnnszBeVGyANOrNQKh6hhKGKN,0,0,m4a,MediapartAmeliaveutrvlerlenversdupornoenFrance,a30fLLdAhdg.wav
Mediapart,"À l'air libre (46) À Paris, le cas Lallement crée des remous dans la majorité",2226,https://www.youtube.com/watch?v=WDdkDMP72No,https://www.youtube.com/playlist?list=PL0H7ONNEUnnszBeVGyANOrNQKh6hhKGKN,0,0,m4a,Mediapartlairlibre46ParislecasLallementcredesremousdanslamajorit,WDdkDMP72No.wav
Mediapart,"À l'air libre (45) Convention climat: « On a été méprisés, soyons clairs »",2392,https://www.youtube.com/watch?v=Ldmw2D1LsNA,https://www.youtube.com/playlist?list=PL0H7ONNEUnnszBeVGyANOrNQKh6hhKGKN,0,0,m4a,Mediapartlairlibre45ConventionclimatOnatmprisssoyonsclairs,Ldmw2D1LsNA.wav
Mediapart,"« Séparatisme », sécurité nucléaire, Zemmour, Sarkozy, une semaine dans À l'air libre",1536,https://www.youtube.com/watch?v=MABR_wqXXt8,https://www.youtube.com/playlist?list=PL0H7ONNEUnnszBeVGyANOrNQKh6hhKGKN,0,0,m4a,MediapartSparatismescuritnuclaireZemmourSarkozyunesemainedanslairlibre,MABR_wqXXt8.wav
Mediapart,À l'air libre (43) Stéphanie Hennette-Vauchez: «La laïcité se fait injonctive»,1521,https://www.youtube.com/watch?v=X2qbbMmNOdc,https://www.youtube.com/playlist?list=PL0H7ONNEUnnszBeVGyANOrNQKh6hhKGKN,0,0,m4a,Mediapartlairlibre43StphanieHennetteVauchezLalacitsefaitinjonctive,X2qbbMmNOdc.wav
Mediapart,À l'air libre (42) «Ce texte met en scène une République faible face à un séparatisme fort»,1812,https://www.youtube.com/watch?v=jGkq2VAFLqY,https://www.youtube.com/playlist?list=PL0H7ONNEUnnszBeVGyANOrNQKh6hhKGKN,0,0,m4a,Mediapartlairlibre42CetextemetenscneuneRpubliquefaiblefaceunsparatismefort,jGkq2VAFLqY.wav
Mediapart,À l'air libre (41) CCIF: « Beaucoup de musulmans ne comprennent pas le retournement de Macron »,1804,https://www.youtube.com/watch?v=EBJnUZlGjas,https://www.youtube.com/playlist?list=PL0H7ONNEUnnszBeVGyANOrNQKh6hhKGKN,0,0,m4a,Mediapartlairlibre41CCIFBeaucoupdemusulmansnecomprennentpasleretournementdeMacron,EBJnUZlGjas.wav
Mediapart,À l'air libre (40) Failles dans la sécurité nucléaire française et eurodéputé pincé,1801,https://www.youtube.com/watch?v=fBYytoPwIKk,https://www.youtube.com/playlist?list=PL0H7ONNEUnnszBeVGyANOrNQKh6hhKGKN,0,0,m4a,Mediapartlairlibre40Faillesdanslascuritnuclairefranaiseeteurodputpinc,fBYytoPwIKk.wav
